Time,target,CoP_x,CoP_y,CoP_z,RightA_x,RightA_y,RightA_z,LeftA_x,LeftA_y,LeftA_z,RightS_x,RightS_y,RightS_z,LeftS_x,LeftS_y,LeftS_z,RightGaze-Ray X,RightGaze-Ray Y,RightGaze-Ray Z,GazePosition_x,GazePosition_y,GazePosition_z
351093.8951102,960,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9068841,960,-0.00770052382722497,0.23277153223753,-1.24981539366852e-08,-71.4562038696449,45.6011742040241,1564.15876868834,61.2634010109503,44.0350017411915,1553.75151143259,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9183072,960,-0.0095029566437006,0.232444570958614,-1.24487841559798e-08,-71.3719397996106,45.6836374662398,1564.19473413564,61.3726592125783,44.015381160838,1553.90610410655,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9305843,960,-0.00870355218648911,0.232880258560181,-1.25145711550298e-08,-71.3393700673518,46.1704246206859,1564.02581391681,61.3879165349164,44.0477870114097,1553.93667125224,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9429598,960,-0.00968879461288452,0.232943886518478,-1.25241787096562e-08,-71.4257542585418,46.2115142136247,1564.07665063565,61.4168263444459,44.314919748965,1553.93576289234,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9576372,960,-0.00873036868870258,0.232982376217842,-1.25299904927007e-08,-71.2486467672714,46.5290956324529,1564.23467402411,61.4972703883825,44.389877999275,1553.99283032559,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9682634,960,-0.00870225578546524,0.236385324597359,-1.30438214142274e-08,-71.1392410296589,46.5960836010304,1564.2993404733,61.6810142464971,44.4390569428266,1554.05527679889,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9790712,960,-0.00863251090049744,0.234181301295757,-1.27110231470115e-08,-71.0743209619091,46.6688558659912,1564.31637329725,61.7747990387366,44.5079490262757,1554.15385496634,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
351093.9897461,960,-0.00852683559060097,0.234957830607891,-1.28282758136838e-08,-70.993338522725,46.7652238126112,1564.5157961705,61.9883830614083,44.5771219905006,1554.35080929585,NaN,NaN,NaN,NaN,NaN,NaN,0.0511000007390976,0.335299998521805,0.940699994564056,67.0599975585938,330.739990234375,953.570007324219
351094.0003867,960,-0.00934175960719585,0.235246585309505,-1.28718765615878e-08,-71.0513256131266,46.7719581732046,1564.63082953003,62.1242140707532,44.5447098381077,1554.5141405374,NaN,NaN,NaN,NaN,NaN,NaN,0.0852999985218048,0.323599994182587,0.942399978637695,70.5100021362305,337.399993896484,982.890014648438
