Time,target,CoP_x,CoP_y,CoP_z,RightA_x,RightA_y,RightA_z,LeftA_x,LeftA_y,LeftA_z,RightS_x,RightS_y,RightS_z,LeftS_x,LeftS_y,LeftS_z,RightGaze-Ray X,RightGaze-Ray Y,RightGaze-Ray Z,GazePosition_x,GazePosition_y,GazePosition_z
20203.9239031,960,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
20203.9357532,960,-0.0102798482403159,0.0440969526767731,0,-58.4284711652755,4.07243771119206,1574.91044583536,75.4243091414006,8.002985277772,1559.90342656743,-151.562708553828,118.657614916586,1325.81826287329,175.558875849896,104.501841969449,1344.05508841995,0,0,0,0,0,0
20203.9474809,960,-0.00923538208007812,0.0458698630332947,0,-58.3103176295619,4.3339213812384,1574.99637851429,75.5314205974124,8.28238073745832,1559.92936773966,-151.467559075163,118.852222010053,1325.80504663467,175.710748627699,104.738806843416,1344.09472400847,0,0,0,0,0,0
20203.959178,960,-0.0109650129452348,0.0448059573769569,0,-58.1756940617929,4.61744038220937,1575.0686299496,75.6816109431412,8.54161516816217,1559.98557048146,-151.403808115148,119.041967983827,1325.78559083151,175.800408028069,104.982742848072,1344.08784857204,0,0,0,0,0,0
20203.9726135,960,-0.0107412654906511,0.0453482106328011,0,-58.0177513191521,5.03399422307549,1575.04270937026,75.8729717725736,8.87029036229185,1560.01019156438,-151.264860691991,119.316304025845,1325.78059858797,175.894751739743,105.25602632053,1344.07271940651,0,0,0,0,0,0
20203.9869183,960,-0.0108589939773083,0.0448473639786243,0,-57.9200946717387,5.51746647824666,1575.11190539766,76.0816730358511,9.30972735524724,1560.08218041974,-151.145568242213,119.623396939581,1325.81916742674,176.073292978495,105.630001202215,1344.09005861289,0,0,0,0,0,0
20203.9984846,960,-0.0109933763742447,0.0439309537410736,0,-57.8010548093879,5.80027207047861,1575.132914715,76.1187575106997,9.5795177333868,1560.12691950644,-151.122500198012,119.787007179804,1325.8372550135,176.165931767783,105.901597231022,1344.085171263,0,0,0,0,0,0
20204.0092531,960,-0.011702380143106,0.0448525719344616,0,-57.7570107329474,6.16587147261911,1575.20251867062,76.2183918136743,9.96908909475585,1560.17550598147,-151.032333734239,120.102425205889,1325.87175285696,176.288062281298,106.202393567263,1344.08458179938,0,0,0,0,0,0
20204.0210464,960,-0.011187769472599,0.0438505321741104,0,-57.7460785577067,6.24332556866567,1575.22128847873,76.2397879456602,10.0569115081055,1560.18346691268,-151.006902754443,120.182140125487,1325.88098427676,176.295728685386,106.286132569423,1344.08262800015,0.049100000411272,0.237200006842613,0.970200002193451,65.8000030517578,237.149993896484,1076.21997070312
20204.0317489,960,-0.0111313862726092,0.0448005333542824,0,-57.6092346139541,6.48285586305116,1575.25541832834,76.3112159504413,10.3260212597046,1560.23483619631,-150.904388316718,120.418720059192,1325.89544422568,176.393899859202,106.522896203897,1344.07502964477,0.0712999999523163,0.171299993991852,0.982599973678589,46.3400001525879,115.540000915527,701.830017089844
20204.0425705,960,-0.0112808216363192,0.044127406924963,0,-57.5852605403276,6.66716322833307,1575.27975849496,76.3038777818681,10.540881583504,1560.23606243317,-150.846893888527,120.576682731862,1325.89282592074,176.443002840818,106.658639230108,1344.06077604555,0,0,0,0,0,0
20204.1299907,960,-0.0109824268147349,0.0445455558598042,0,-57.5965861989653,6.7632691895823,1575.29898525659,76.3207493584307,10.6356300805068,1560.21978389273,-150.831710020944,120.649864679199,1325.89438381515,176.459232859106,106.719268717331,1344.05480605064,0,0,0,0,0,0
