Time,target,CoP_x,CoP_y,CoP_z,RightA_x,RightA_y,RightA_z,LeftA_x,LeftA_y,LeftA_z,RightS_x,RightS_y,RightS_z,LeftS_x,LeftS_y,LeftS_z,RightGaze-Ray X,RightGaze-Ray Y,RightGaze-Ray Z,GazePosition_x,GazePosition_y,GazePosition_z
280317.1939581,960,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2057775,960,-0.165,1.91,0,-75.6076788821749,99.1826862655454,1167.28821554943,55.8907989176992,115.799056604269,1150.33998789431,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2173414,960,-0.165,1.91,0,-75.6203510867385,99.1964946730253,1167.2503716454,55.9213841397964,115.846047107492,1150.30433336031,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.228821,960,-0.165,1.91,0,-75.5991428273891,99.2325992498342,1167.21537944525,55.9414068277451,115.868552997724,1150.23617877982,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2407162,960,-0.165,1.91,0,-75.5913306917874,99.2493792279949,1167.1768522008,55.9524772065736,115.886856549213,1150.22964659197,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2544436,960,-0.165,1.91,0,-75.5370250583266,99.2629756012066,1167.11146655062,55.9963508632917,115.967642365654,1150.14181819075,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2650289,960,-0.165,1.91,0,-75.5441320821344,99.2899269216257,1167.1173209411,56.0093075267393,116.019260995848,1150.11808496586,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2758108,960,-0.165,1.91,0,-75.5167622292256,99.2751537917812,1167.09451993073,56.0117158535564,116.062095532888,1150.04189855108,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.286477,960,-0.165,1.91,0,-75.5194867989571,99.3151047932149,1167.06085588322,56.0303200712205,116.105429188636,1150.00195303054,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.2970227,960,-0.165,1.91,0,-75.5044657625973,99.3268550564351,1167.02697500675,56.0428594352841,116.150716903666,1149.97821623892,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.30763,960,-0.165,1.91,0,-75.4627528166792,99.3509653228627,1167.00770681132,56.0759165989726,116.186053431803,1149.95243098827,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.3182695,960,-0.165,1.91,0,-75.4767374476361,99.3601787718175,1167.00419712431,56.0892198450233,116.219955881417,1149.91153668447,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.3288876,960,-0.165,1.91,0,-75.4615070589384,99.3765159311197,1166.99458627394,56.0950954207195,116.230347197935,1149.89916590766,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.339369,960,-0.165,1.91,0,-75.4520321042666,99.3900651458641,1166.97759301594,56.0882181093098,116.289301219567,1149.85910207201,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.3498103,960,-0.165,1.91,0,-75.3889207167483,99.4024156784174,1166.91763546488,56.1061136284228,116.297715691387,1149.83287548202,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.3602154,960,-0.165,1.91,0,-75.3696231007757,99.3908043589612,1166.90928719236,56.1221920882842,116.324746312128,1149.82462779539,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.3706686,960,-0.165,1.91,0,-75.3864843596871,99.3969847159255,1166.85883253306,56.1108182144346,116.319006259713,1149.76439817648,NaN,NaN,NaN,NaN,NaN,NaN,-0.0124000003561378,0.309899985790253,0.950699985027313,747.5,5642.080078125,17569.810546875
280317.3812671,960,-0.165,1.91,0,-75.3734189847136,99.4100773134451,1166.82989694345,56.1140350199917,116.31559796261,1149.74075897941,NaN,NaN,NaN,NaN,NaN,NaN,0.00920000020414591,0.314999997615814,0.949000000953674,759.489990234375,5620.72998046875,17557.109375
280317.3918193,960,-0.165,1.91,0,-75.3997454632239,99.4074647329118,1166.80437391216,56.1138091766231,116.305873904571,1149.69375925786,NaN,NaN,NaN,NaN,NaN,NaN,-0.0115999998524785,0.308200001716614,0.951300024986267,773.219970703125,5631.47021484375,17533.900390625
280317.4023272,960,-0.165,1.91,0,-75.3878027242759,99.4068467603605,1166.77356550195,56.0891387443074,116.348818876336,1149.73022250214,NaN,NaN,NaN,NaN,NaN,NaN,0.00899999961256981,0.317400008440018,0.948199987411499,732.359985351562,5681.080078125,17500
280317.4128251,960,-0.165,1.91,0,-75.4139592315036,99.400412080704,1166.75717647293,56.0832364760897,116.269879571601,1149.66999210376,NaN,NaN,NaN,NaN,NaN,NaN,-0.0195000004023314,0.313199996948242,0.949500024318695,690.549987792969,5667.33984375,17485.5703125
280317.4234065,960,-0.165,1.91,0,-75.4384208681152,99.395701335767,1166.71063107952,56.0770576120193,116.245169070564,1149.6861117777,NaN,NaN,NaN,NaN,NaN,NaN,0.00600000005215406,0.314599990844727,0.949199974536896,685.320007324219,5654.2099609375,17468.98046875
280317.4339504,960,-0.165,1.91,0,-75.5462524899163,99.4033422528785,1166.67042055423,56.0488818848031,116.205282575166,1149.70024382189,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.444503,960,-0.165,1.91,0,-75.5876445530916,99.4093617195185,1166.64975321927,56.0320666700794,116.170840665355,1149.71866468029,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.4550462,960,-0.165,1.91,0,-75.5946714541444,99.4026280213203,1166.60515923911,56.008430509356,116.158569457658,1149.72020764679,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
280317.4655506,960,-0.165,1.91,0,-75.6534853549238,99.4073181592487,1166.56378292184,55.9595046713234,116.142402089894,1149.70744461045,142.579338375776,218.284595671685,941.704781394369,-189.587713839648,215.473052337805,939.105928325629,0,0,0,0,0,0
280317.4766486,960,-0.165,1.91,0,-75.651304277894,99.3840460544523,1166.56773461068,55.963457297269,116.108857288844,1149.68668764371,142.600562140109,218.290678288506,941.726048905148,-189.582558114139,215.450485437974,939.16077803744,0,0,0,0,0,0
