Time,target,CoP_x,CoP_y,CoP_z,RightA_x,RightA_y,RightA_z,LeftA_x,LeftA_y,LeftA_z,RightS_x,RightS_y,RightS_z,LeftS_x,LeftS_y,LeftS_z,RightGaze-Ray X,RightGaze-Ray Y,RightGaze-Ray Z,GazePosition_x,GazePosition_y,GazePosition_z
1558358.3010405,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558358.3133097,960,-0.0131247201934457,0.0496298655867577,0,-54.4417668300741,-18.6042093787782,1602.37772186097,76.7045818499608,-16.7386217645485,1585.4683435123,-164.323229674354,166.328465250185,1363.24985479233,197.966803898691,151.434239898844,1367.6037964619,0,0,0,0,0,0
1558358.3254716,960,-0.0137303601950407,0.0498968720436096,0,-54.7194030774522,-18.6032577141718,1602.23215505126,76.5782998193624,-16.7345763437097,1585.4265257641,-164.391294107754,166.361498957789,1363.31557350778,197.763371994455,151.486014521579,1367.72803488685,0,0,0,0,0,0
1558358.3398367,960,-0.0133875021710992,0.0501743093132973,0,-54.7698306628796,-18.6156281217481,1602.09547606172,76.5877883965045,-16.7383711094524,1585.30692460674,-164.435739547496,166.427045751735,1363.32548927266,197.354393692565,151.46770787219,1367.7692967556,0,0,0,0,0,0
1558358.3519128,960,-0.013855604454875,0.0492825828492642,0,-54.7755242945591,-18.709450404975,1602.05890941281,76.5777747131748,-16.6782200683961,1585.13105639321,-164.603303138538,166.434481033223,1363.34005142715,197.088583941323,151.428465676146,1367.80666770372,-0.0930000022053719,0.510299980640411,0.855000019073486,0,0,0
1558358.3665716,960,-0.0128630110993981,0.0492733292281628,0,-54.7118900108849,-18.7139415201105,1602.02402195314,76.4815928078117,-16.6858501200655,1585.06634866929,-164.87084909465,166.483758949701,1363.39585617826,196.969855731985,151.483841301793,1367.90969282627,0,0,0,0,0,0
1558358.3771961,960,-0.0130408145487309,0.0492898657917976,0,-54.6465614885488,-18.7122122228984,1602.03834587913,76.5506896025948,-16.7213552365477,1585.06464422922,-164.953573849872,166.536494612076,1363.40035266319,196.816251887102,151.389362995791,1367.92929401947,0,0,0,0,0,0
1558358.3882251,960,-0.0126026477664709,0.0491910114884377,0,-54.7112347485436,-18.7936414477035,1602.01139493202,76.4996566202186,-16.7118996648798,1585.06042911911,-165.056297126711,166.512549751092,1363.44151848451,196.808951903285,151.335346616609,1367.96581077253,0,0,0,0,0,0
1558358.3997029,960,-0.0125305978581309,0.047789017111063,0,-54.7599581115837,-18.8587602909729,1601.97807330658,76.5413194019876,-16.755169347928,1585.05859290415,-165.264698529167,166.488442695633,1363.51173616955,196.762579054907,151.375637223827,1368.0744713666,0,0,0,0,0,0
1558358.4106257,960,-0.0123586812987924,0.0491456672549248,0,-54.8232812433687,-18.87520204074,1601.91197252067,76.4939794917447,-16.716770055315,1584.99139859896,-165.303530227654,166.497886353986,1363.53842603578,196.58447828868,151.437505955698,1368.01804753287,-0.360799998044968,0.53930002450943,0.760900020599365,0,0,0
1558358.4213972,960,-0.0127482013776898,0.0486420303583145,0,-54.8039953002828,-18.9570698121475,1601.90070388113,76.440235926089,-16.7275457094809,1584.99119265519,-165.397620454035,166.366336811626,1363.60554095211,196.514663750367,151.34180870197,1368.15054552305,-0.015599999576807,0.488999992609024,0.872200012207031,0,0,0
1558358.4321258,960,-0.0125504340976477,0.0490222111344338,0,-54.7828737543108,-18.9619884239955,1601.87072283924,76.3886362485468,-16.7585273733008,1584.87194002061,-165.573286100646,166.355817314988,1363.60390307033,196.299048857007,151.260363265255,1368.2296568874,-0.356400012969971,0.539600014686584,0.762799978256226,0,0,0
1558358.4428499,960,-0.0126539655029774,0.0480376541614533,0,-54.8579958862159,-19.0191409812335,1601.8292398615,76.2303335253052,-16.8462442298469,1584.8696495923,-165.608165480818,166.366483293066,1363.62195434671,196.065957123026,151.22052285028,1368.37813076089,-0.017000000923872,0.48769998550415,0.87279999256134,0,0,0
1558358.4537525,960,-0.0131362266838551,0.0477918110787869,0,-54.8303970836641,-19.1799690966433,1601.79641096701,76.0979286364787,-16.8358681335083,1584.71543373909,-165.849772366115,166.371674618388,1363.7110993682,196.140885336079,151.129837887698,1368.59809493224,0,0,0,0,0,0
1558358.4644577,960,-0.0122319739311934,0.0488531164824963,0,-55.0592371660768,-19.2193735843186,1601.67713857799,76.0223265770625,-16.9233498982958,1584.58752377346,-165.898680758774,166.353751121151,1363.73457620652,196.109535392623,151.153798092274,1368.67554120703,0,0,0,0,0,0
1558358.4751107,960,-0.0128386663272977,0.047952289134264,0,-55.1690818718787,-19.28480818226,1601.65145907689,75.9741360306001,-16.9246309573501,1584.53186257505,-166.000104891177,166.311271847748,1363.74802602754,196.153615447028,151.145771628535,1368.84782031564,0,0,0,0,0,0
1558358.4860791,960,-0.0125521859154105,0.0478450678288937,0,-55.3923062034292,-19.3978997371955,1601.5260387872,75.768561876476,-16.8972529764186,1584.29405011294,-166.134117683742,166.171992336398,1363.74296284536,195.986372403654,151.023591964085,1368.98715932949,0,0,0,0,0,0
1558358.4966968,960,-0.0130877066403627,0.0473696947097778,0,-55.1265874026904,-19.4023864387625,1601.46254275911,75.7427972816868,-17.0076070103897,1584.29484032659,-166.189375150206,166.149796578324,1363.7603066438,195.780650303495,151.035864954304,1368.97506073018,0,0,0,0,0,0
1558358.507361,960,-0.0123281832784414,0.0481663480401039,0,-55.3114210450532,-19.4646823876143,1601.33335569162,75.6329312890226,-17.1283360082382,1584.21028907675,-166.308819425368,166.125994089755,1363.7628481908,195.748424107407,150.994781916452,1368.99548476197,0,0,0,0,0,0
1558358.5179699,960,-0.0124038504436612,0.0474321007728577,0,-55.0957150285446,-19.4391476413219,1601.30696724881,75.5488682010924,-17.0832851107203,1584.24942692733,-166.418113764247,166.08653435054,1363.82127518603,195.560440291224,151.094852733221,1369.13504032609,0,0,0,0,0,0
1558358.5285915,960,-0.0129786049947143,0.0476035870611668,0,-55.5610398461818,-19.5721712803134,1601.37927079054,75.5001281696842,-17.1691952643681,1584.24743719574,-166.571915591666,166.013872124194,1363.89359537638,195.447527402237,150.965694125884,1369.42799579768,0,0,0,0,0,0
1558358.5392193,960,-0.0126187773421407,0.0478782080113888,0,-55.6338309276004,-19.7107880090319,1601.24472715776,75.4427855879415,-17.2930832657933,1584.24785016011,-166.599119105816,165.946692399695,1363.96851198354,195.134466712285,150.782562482248,1369.54523828342,0,0,0,0,0,0
1558358.5512977,960,-0.0121246436610818,0.0482391886413097,0,-55.6054730103417,-19.8459887828871,1601.20781784535,75.4021526727116,-17.3561369085304,1584.26174725572,-166.716702714262,165.896290863589,1363.97469947788,195.163063849865,150.907329347969,1369.61853400196,0,0,0,0,0,0
