Time,target,CoP_x,CoP_y,CoP_z,RightA_x,RightA_y,RightA_z,LeftA_x,LeftA_y,LeftA_z,RightS_x,RightS_y,RightS_z,LeftS_x,LeftS_y,LeftS_z,RightGaze-Ray X,RightGaze-Ray Y,RightGaze-Ray Z,GazePosition_x,GazePosition_y,GazePosition_z
3220.1851538,960,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.1969163,960,-0.0124916788190603,0.20985688790679,-9.03813882631945e-09,-37.9218198090925,-31.5765524644977,1537.16565704951,95.1867085236155,-26.6748998301197,1521.1850082683,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.2083335,960,-0.0137384990230203,0.211584863811731,-9.29905593483529e-09,-37.4858137166338,-31.32087082203,1537.29128077438,95.3713448113503,-26.6552779680004,1521.12896185108,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.219915,960,-0.012769621796906,0.209939604252577,-9.05062864733375e-09,-37.0665910989237,-31.1970957610693,1537.53173378382,95.9202107008382,-26.5090750455276,1520.98199065126,NaN,NaN,NaN,NaN,NaN,NaN,-0.0575000010430813,0.429300010204315,0.901300013065338,-16.6000003814697,206.259994506836,441.420013427734
3220.2351138,960,-0.0117688309401274,0.209660833328962,-9.00853540800109e-09,-36.8662387590779,-31.069077626101,1537.6350185589,96.2420233957131,-26.3807436244193,1521.09083169529,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.2489608,960,-0.0124235944822431,0.21152406707406,-9.28987588263959e-09,-36.5797171621823,-30.7348928780969,1537.60910951114,96.7513544073458,-26.1161903152539,1521.22274347413,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.25952,960,-0.0136608127504587,0.211677474528551,-9.3130397643442e-09,-36.3027182373619,-30.5254149739738,1537.63673440767,96.8666055826653,-25.9258520892912,1521.19213853033,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.2701026,960,-0.0138542437925935,0.21179616600275,-9.33096167874416e-09,-35.9024532738895,-30.28559559747,1537.71579615581,96.9858238920564,-25.827323659215,1521.22505941434,NaN,NaN,NaN,NaN,NaN,NaN,-0.0570000000298023,0.427599996328354,0.902199983596802,-23.5400009155273,211.330001831055,442.119995117188
3220.2806622,960,-0.0139061026275158,0.210906056314707,-9.19655885205999e-09,-35.7013330569203,-30.2429905084578,1537.76518032166,97.0979534214937,-25.7035512271027,1521.23913974322,NaN,NaN,NaN,NaN,NaN,NaN,-0.0781000033020973,0.433699995279312,0.897700011730194,-23.8500003814697,212.240005493164,442.329986572266
3220.2913118,960,-0.0153100779280066,0.212527403235435,-9.44137543153186e-09,-35.3064624464805,-30.0405130460316,1537.8015178488,97.2139531990344,-25.3624011703725,1521.20932152244,NaN,NaN,NaN,NaN,NaN,NaN,-0.0582000017166138,0.425799995660782,0.902999997138977,-23.75,212.610000610352,442.779998779297
3220.3020341,960,-0.0142266163602471,0.211437841504812,-9.27685618361251e-09,-35.2759654514252,-30.1937220736782,1537.9845760759,97.2613081799522,-25.2487113200814,1521.17526310181,NaN,NaN,NaN,NaN,NaN,NaN,-0.0791999995708466,0.431199997663498,0.898800015449524,-23.6599998474121,212.559997558594,443.410003662109
3220.3125861,960,-0.0137309124693274,0.212446519732475,-9.4291623620911e-09,-34.8912106914072,-29.968670473271,1538.24298403027,97.3832068563039,-25.1235002017218,1521.31227222358,NaN,NaN,NaN,NaN,NaN,NaN,-0.0599000006914139,0.423299998044968,0.903999984264374,-24.1599998474121,212.270004272461,444.119995117188
3220.3230804,960,-0.0137337669730186,0.212182433903217,-9.389286510366e-09,-34.8910695035795,-30.0447931808795,1538.4445222743,97.7802301595108,-25.1216174786326,1521.50184208958,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3335208,960,-0.0142164938151836,0.210164649039507,-9.08460946554102e-09,-34.7315952649212,-29.9704265826603,1538.648785357,98.1156626260636,-25.1837641042263,1521.80505349367,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3438905,960,-0.0156932827085257,0.212177293002605,-9.38851025595239e-09,-34.4493173306847,-29.7499930680675,1538.73718532764,98.2131759626006,-25.0914031394938,1521.99610539269,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3543449,960,-0.0158765744417906,0.211042282730341,-9.2171284690142e-09,-34.4439007020472,-29.5374188406061,1538.75210758701,98.2363464967841,-25.0365201679316,1522.09195969055,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3648163,960,-0.0162588488310575,0.210955621302128,-9.20404295711293e-09,-34.4902538250584,-29.5030873396712,1538.82056745525,98.2654917163201,-24.9475924443979,1522.11657029071,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3752954,960,-0.0151951387524605,0.211944007873535,-9.35328518067056e-09,-34.3697802875909,-29.4934474886557,1538.77570331988,98.4907790648296,-25.1550452042769,1522.15071980046,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3858243,960,-0.0151010910049081,0.209454962611198,-8.97744979375529e-09,-34.3489098434323,-29.4143962600498,1538.96550464026,98.6101065856288,-25.1422061848451,1522.2058635883,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.3964053,960,-0.0165575463324785,0.21012712046504,-9.07894280832169e-09,-34.318178324977,-29.3546822541894,1539.05601791988,98.7812311195651,-25.1417711285117,1522.33545830044,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4068942,960,-0.0183315761387348,0.211136279255152,-9.23132154971285e-09,-34.0960132254696,-29.171831805598,1539.17722785583,98.8473164665052,-25.1264252621565,1522.48573928126,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4173771,960,-0.0174050815403461,0.209269100427628,-8.94938538418739e-09,-34.2024877967644,-29.2428422188952,1539.28012525279,98.8814416717756,-25.1040090437994,1522.51311052387,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4278884,960,-0.0166686363518238,0.209098921716213,-8.92368911308418e-09,-34.0573633609329,-29.0176510138573,1539.29326390381,98.9524879485971,-25.1811627061011,1522.66834119903,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4383505,960,-0.0174840558320284,0.209286016970873,-8.95193971121071e-09,-34.0377915237554,-29.0212814297327,1539.34543275254,99.0663863261578,-25.1822393191819,1522.74388946966,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4488203,960,-0.0169677920639515,0.209439904987812,-8.9751761558279e-09,-33.8056613426231,-28.9521846145878,1539.35633505386,98.8854434603869,-25.0752214083951,1522.80639327284,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4593681,960,-0.0174397211521864,0.209096973389387,-8.92339492391149e-09,-33.6658566866716,-28.8507113442947,1539.26776184463,99.2363130119254,-25.1890444210459,1522.84573471544,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.4698522,960,-0.0174603220075369,0.208500926941633,-8.83339441218887e-09,-33.6165419482912,-28.7052312226206,1539.38415859821,99.0519566625299,-24.9497780124269,1522.88402804635,NaN,NaN,NaN,NaN,NaN,NaN,-0.178100004792213,0.409999996423721,0.894500017166138,-71.7099990844727,217.979995727539,443.480010986328
3220.4803735,960,-0.0179980583488941,0.208172237128019,-8.78376362999944e-09,-33.3969244793765,-28.5354181503206,1539.3678766317,99.1473088769639,-25.0193730425588,1522.86453296861,NaN,NaN,NaN,NaN,NaN,NaN,-0.178599998354912,0.402799993753433,0.897700011730194,-77.5299987792969,216.119995117188,443.649993896484
3220.4910008,960,-0.0198704227805138,0.208712162077427,-8.86529003104017e-09,-33.1758509444841,-28.5165911423295,1539.35101985087,99.3151122541525,-24.9187443660182,1522.96158232988,NaN,NaN,NaN,NaN,NaN,NaN,-0.145600005984306,0.404599994421005,0.902800023555756,-78.120002746582,216.589996337891,443.410003662109
3220.5015514,960,-0.0179343111813068,0.207523030787706,-8.68573619763756e-09,-32.9581039013631,-28.4170901379322,1539.2275221226,99.6021898813074,-24.8609417459616,1523.03084110532,NaN,NaN,NaN,NaN,NaN,NaN,-0.178399994969368,0.407099992036819,0.895799994468689,-78.3499984741211,217.399993896484,443.029998779297
3220.5120669,960,-0.017987048253417,0.207592276483774,-8.69619200708693e-09,-32.9308465583544,-28.4990354713367,1539.24981817202,100.061235153001,-25.1603793260505,1522.93212698764,NaN,NaN,NaN,NaN,NaN,NaN,-0.147300004959106,0.402900010347366,0.903299987316132,-79.2300033569336,217.860000610352,442.630004882812
3220.5225252,960,-0.0181413553655148,0.208772869408131,-8.87445658315912e-09,-32.7018739462284,-28.3940078023519,1539.24420515153,99.9072926219824,-24.8797698895764,1522.89928792827,NaN,NaN,NaN,NaN,NaN,NaN,-0.180600002408028,0.404399991035461,0.896600008010864,-79.7099990844727,216.350006103516,443.369995117188
3220.5329885,960,-0.0180751718580723,0.208483608067036,-8.83077933482013e-09,-32.6588101417419,-28.3665871893864,1539.31027366378,100.050902248171,-24.7898049574176,1522.89181619955,NaN,NaN,NaN,NaN,NaN,NaN,-0.148499995470047,0.402200013399124,0.903400003910065,-79.5800018310547,215.419998168945,444.059997558594
3220.5434812,960,-0.0173361040651798,0.208564312756062,-8.84296540410738e-09,-32.4079594033366,-28.2568972659904,1539.34358385167,100.234906512663,-24.7977056100122,1523.01478978625,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.5539878,960,-0.0188019406050444,0.207750884443521,-8.72014114325632e-09,-32.4444474779463,-28.1395521278477,1539.41104981308,100.444224166891,-24.7708059218911,1522.87477053484,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.5644955,960,-0.0187878385186195,0.207302318513393,-8.65240957064987e-09,-32.179856823737,-28.106860750672,1539.53956019136,100.439006669357,-24.5268114876448,1522.85672867199,NaN,NaN,NaN,NaN,NaN,NaN,-0.177200004458427,0.419099986553192,0.890500009059906,-79.0899963378906,218.570007324219,443.440002441406
3220.5749566,960,-0.0199847482144833,0.207375799864531,-8.66350494623568e-09,-32.2024483867306,-27.8704104400409,1539.52444197475,100.946957622245,-24.8205106747824,1522.77454794331,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.5854143,960,-0.0204016920179129,0.208709993958473,-8.86496265417878e-09,-32.0361743636645,-27.7855820613552,1539.55850205671,101.067814177283,-24.6429092615023,1522.70852658902,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.5964837,960,-0.019619045779109,0.207673908770084,-8.70851813967055e-09,-31.8812040536758,-27.7676364003229,1539.74801815234,101.22173827672,-24.5433003569967,1522.6929329312,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6070043,960,-0.0182361826300621,0.206741248816252,-8.56769040145578e-09,-31.6629637549112,-27.6781719171141,1539.88411683886,101.535688878334,-24.4133557731939,1522.73555219767,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6174805,960,-0.0190248526632786,0.208923128992319,-8.89714514966119e-09,-31.5107206452609,-27.5681961093574,1539.88744243712,101.339386583455,-24.0964943833837,1522.80604068274,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6280382,960,-0.0195316653698683,0.207964067906141,-8.75233095128031e-09,-31.46350343584,-27.6044742149737,1539.89206993846,101.67622878239,-24.3518711352035,1522.67356503254,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6390175,960,-0.0201493836939335,0.207802584022284,-8.72794756264186e-09,-31.2857780721166,-27.581116939096,1539.949796116,101.828162143123,-24.2081915072491,1522.56902523572,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6494416,960,-0.0194688495248556,0.207746823877096,-8.71952801477021e-09,-31.1203084971236,-27.436096680431,1540.01661449238,101.929190141816,-24.1529932155542,1522.49307553371,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6599695,960,-0.0187921077013016,0.208653585612774,-8.85644523075063e-09,-30.7600116276519,-27.2814430951895,1539.9317979244,102.035579449706,-24.1314978436989,1522.44869622331,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.6710102,960,-0.0186990164220333,0.207202436029911,-8.63732773489796e-09,-30.5748525766394,-27.1826623426472,1539.7844111161,102.270144425403,-24.0486941948605,1522.35389611669,NaN,NaN,NaN,NaN,NaN,NaN,-0.124099999666214,0.30019998550415,0.945800006389618,-30.1700000762939,137.860000610352,436.209991455078
3220.6815336,960,-0.0191288013011217,0.208983754366636,-8.90629932670978e-09,-30.3999382450802,-27.0952189031078,1539.82049326818,102.375865165335,-24.0342610799744,1522.42793288178,NaN,NaN,NaN,NaN,NaN,NaN,0.0595999993383884,0.179199993610382,0.98199999332428,43.560001373291,110.269996643066,737
3220.6920044,960,-0.0186634380370378,0.208517847210169,-8.8359493017154e-09,-30.1832639728328,-26.9998311685729,1539.86725660579,102.430170288917,-23.9905762223398,1522.43035038172,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.7025471,960,-0.0199156478047371,0.209292212128639,-8.95287515402943e-09,-30.1877010461913,-27.0065204297144,1539.78401399719,102.656755215533,-23.9082971630335,1522.34192489653,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
3220.7130945,960,-0.0186571422964334,0.208560229837894,-8.84234890060208e-09,-29.9334983386966,-26.9595216200407,1539.79490250064,102.815172613671,-23.8656987544827,1522.26789947082,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
