Time,target,CoP_x,CoP_y,CoP_z,RightA_x,RightA_y,RightA_z,LeftA_x,LeftA_y,LeftA_z,RightS_x,RightS_y,RightS_z,LeftS_x,LeftS_y,LeftS_z,RightGaze-Ray X,RightGaze-Ray Y,RightGaze-Ray Z,GazePosition_x,GazePosition_y,GazePosition_z
176405.577299,960,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
176405.5894643,960,-0.103508284687996,0.593487985432148,-1.41162933870613e-08,-201.034104128235,-376.129033706804,1611.52489374409,-68.8518300943611,-377.223264933763,1596.73247623543,64.5144928347603,-221.835557614977,1410.52088027275,-280.78574076956,-204.957347733097,1403.35856796424,0,0,0,0,0,0
176405.6039559,960,-0.10225766398944,0.591516211628914,-1.38185638192381e-08,-201.107755114733,-376.152276494513,1611.50891948832,-68.4299174982956,-377.496646138788,1596.95971095163,64.4586791007942,-221.951370732177,1410.58282157243,-280.852083526554,-204.947578610656,1403.50137884681,0,0,0,0,0,0
176405.6189433,960,-0.103764771856368,0.592443160712719,-1.39585292400499e-08,-201.156102321406,-376.311892890798,1611.42548497789,-68.5498022615808,-377.648017727913,1596.90579753605,64.4026305221872,-221.976732011936,1410.60375934192,-281.295354390181,-205.294273821199,1403.78200905097,0,0,0,0,0,0
176405.6315425,960,-0.103869934007525,0.591311916708946,-1.37877161438451e-08,-201.228290485996,-376.341849646808,1611.40600859223,-68.6319456984321,-377.900463513649,1596.94086985356,64.3926483843961,-222.049991741295,1410.62296781656,-281.273298072895,-205.205221742493,1403.69438663499,0.0493000000715256,0.330900013446808,0.942399978637695,125.949996948242,770.549987792969,2276.60009765625
176405.6456339,960,-0.103616472706199,0.591296471655369,-1.37853840055851e-08,-201.236043102349,-376.373181567852,1611.24585462785,-68.7755679840778,-378.120566073879,1596.70843232451,64.3721300882467,-222.142217280342,1410.66812222896,-281.172008064753,-205.352884327008,1403.62984031297,0,0,0,0,0,0
176405.6592379,960,-0.104697564058006,0.59204288572073,-1.38980893964026e-08,-201.27197265078,-376.338083302545,1611.16324372338,-69.2644762562866,-377.987517683556,1596.52513576698,64.3079964448039,-222.248922814903,1410.67733865242,-281.395484666431,-205.442297727522,1403.67149789494,0,0,0,0,0,0
176405.6704054,960,-0.103220975864679,0.591275669634342,-1.3782242987726e-08,-201.427464803455,-376.489758314562,1611.10165290105,-69.1450149094388,-378.228701022956,1596.62173905516,64.1511184363966,-222.373536918826,1410.73726214065,-281.493190539919,-205.503266293008,1403.71829549658,0.0489999987185001,0.324600011110306,0.944599986076355,93.5599975585938,566.880004882812,1696.76000976562
176405.6828269,960,-0.102591269556433,0.591781497001648,-1.3858620796993e-08,-201.412339527461,-376.507816316433,1610.99950414836,-69.1345076025838,-378.293122206391,1596.65597410437,64.1185631789473,-222.399889963378,1410.76978749903,-281.457442616255,-205.507727025535,1403.68322203751,0,0,0,0,0,0
176405.6935811,960,-0.104289222415537,0.592943497002125,-1.40340779196026e-08,-201.446859927067,-376.543832471129,1610.84697018929,-69.602633156613,-378.222182353458,1596.45238733748,64.1390226702312,-222.418603115134,1410.8184503132,-281.418685753688,-205.504430233717,1403.66224243298,0,0,0,0,0,0
176405.7043783,960,-0.102684117294848,0.593130566179752,-1.40623245802068e-08,-201.516875697128,-376.646418804551,1610.8239392663,-69.8147775574421,-378.248524518413,1596.39425409005,64.0585990173874,-222.404516467302,1410.86419183852,-281.44469079351,-205.548459228213,1403.65968007225,0,0,0,0,0,0
176405.7161806,960,-0.104263770300895,0.589366301894188,-1.34939364734802e-08,-201.554107393984,-376.839841291754,1610.7072488107,-69.9004372565762,-378.29920672663,1596.20802296346,64.0003961802121,-222.542028551091,1410.92807330337,-280.887884207145,-205.410178535881,1403.1861639554,0,0,0,0,0,0
176405.7268109,960,-0.103178705461323,0.591889537870884,-1.38749345147491e-08,-201.685530209887,-377.16400626034,1610.56243826693,-69.8833033388608,-378.381206374044,1596.16935918208,63.9729515035549,-222.514551575746,1411.00148409212,-281.291315808843,-205.700216061232,1403.36649486736,0,0,0,0,0,0
176405.7373785,960,-0.103339640330523,0.592831186950207,-1.40171195731813e-08,-201.886174671368,-377.203521784973,1610.29968772356,-69.9152156704805,-378.391249157668,1596.15327947044,63.9435393286275,-222.545640582041,1411.00331332678,-281.827322165522,-205.868550356086,1403.76698453101,0,0,0,0,0,0
176405.7480456,960,-0.104126097075641,0.58928307145834,-1.34813690270245e-08,-201.858967415,-377.205761901272,1610.37638983559,-69.8717304948261,-378.443419730058,1596.2337429321,63.9465677539897,-222.529858840704,1411.0196718387,-281.061300372563,-205.60647017685,1403.12130732368,0,0,0,0,0,0
176405.7586309,960,-0.102724257064983,0.591204769909382,-1.37715374268566e-08,-201.97953552901,-377.3271908026,1610.24343668258,-70.1323180412847,-378.571437761432,1596.23183011453,63.8641117772548,-222.612007396195,1410.97026162613,-281.301374615673,-205.749363474856,1403.30143509946,0.0658999979496002,0.321700006723404,0.944599986076355,96.3000030517578,566.359985351562,1682.68005371094
